2018-01-01 12:48:29 [Payments] [bitcoin nano] - bitcoin nano requireShielding: false
2018-01-01 12:48:29 [Payments] [bitcoin nano] - bitcoin nano minConf: 10
2018-01-01 12:48:29 [Payments] [bitcoin nano] - bitcoin nano payments txfee reserve: 0.000005
2018-01-01 12:48:29 [Payments] [bitcoin nano] - bitcoin nano maxBlocksPerPayment: 3
2018-01-01 16:05:04 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 2ms redis, 4ms daemon RPC
2018-01-01 16:06:01 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 2ms redis, 3ms daemon RPC
2018-01-01 16:06:58 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 4ms daemon RPC
2018-01-01 16:07:55 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 4ms daemon RPC
2018-01-01 16:08:52 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 2ms redis, 3ms daemon RPC
2018-01-01 16:09:49 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 3ms redis, 4ms daemon RPC
2018-01-01 16:10:46 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 1ms redis, 3ms daemon RPC
2018-01-01 16:11:43 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 1ms redis, 4ms daemon RPC
2018-01-01 16:12:40 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 2ms redis, 3ms daemon RPC
2018-01-01 16:13:37 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 1ms redis, 3ms daemon RPC
2018-01-01 16:14:34 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 3ms redis, 4ms daemon RPC
2018-01-01 16:15:31 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 2ms redis, 3ms daemon RPC
2018-01-01 16:16:28 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 1ms redis, 4ms daemon RPC
2018-01-01 16:17:25 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 3ms redis, 4ms daemon RPC
2018-01-01 16:18:22 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 1ms redis, 3ms daemon RPC
2018-01-01 16:19:19 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 4ms redis, 5ms daemon RPC
2018-01-01 16:20:16 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 1ms redis, 5ms daemon RPC
2018-01-01 16:21:13 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 2ms redis, 3ms daemon RPC
2018-01-01 16:22:10 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 2ms redis, 3ms daemon RPC
2018-01-01 16:23:07 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 2ms redis, 3ms daemon RPC
2018-01-01 16:24:04 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 3ms daemon RPC
2018-01-01 16:25:01 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 2ms redis, 3ms daemon RPC
2018-01-01 16:25:58 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 2ms redis, 3ms daemon RPC
2018-01-01 16:26:55 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 2ms redis, 3ms daemon RPC
2018-01-01 16:27:52 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 0ms redis, 4ms daemon RPC
2018-01-01 16:28:49 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 2ms redis, 3ms daemon RPC
2018-01-01 16:29:46 [Payments] [bitcoin nano] - Finished interval - time spent: 4ms total, 1ms redis, 2ms daemon RPC
2018-01-01 16:30:43 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 3ms redis, 5ms daemon RPC
2018-01-01 16:31:40 [Payments] [bitcoin nano] - Finished interval - time spent: 9ms total, 2ms redis, 7ms daemon RPC
2018-01-01 16:32:37 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 3ms redis, 4ms daemon RPC
2018-01-01 16:33:34 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 5ms daemon RPC
2018-01-01 16:34:31 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 2ms redis, 5ms daemon RPC
2018-01-01 16:35:28 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 5ms daemon RPC
2018-01-01 16:36:25 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 5ms daemon RPC
2018-01-01 16:37:22 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 3ms redis, 4ms daemon RPC
2018-01-01 16:38:19 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 1ms redis, 4ms daemon RPC
2018-01-01 16:39:16 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 1ms redis, 4ms daemon RPC
2018-01-01 16:40:13 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 5ms daemon RPC
2018-01-01 16:41:10 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 5ms daemon RPC
2018-01-01 16:42:08 [Payments] [bitcoin nano] - Finished interval - time spent: 9ms total, 2ms redis, 5ms daemon RPC
2018-01-01 16:43:05 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 3ms redis, 4ms daemon RPC
2018-01-01 16:44:02 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 3ms redis, 4ms daemon RPC
2018-01-01 16:44:59 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 2ms redis, 4ms daemon RPC
2018-01-01 16:45:56 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 4ms daemon RPC
2018-01-01 16:46:53 [Payments] [bitcoin nano] - Finished interval - time spent: 9ms total, 2ms redis, 4ms daemon RPC
2018-01-01 16:47:50 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 5ms daemon RPC
2018-01-01 16:48:47 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 2ms redis, 5ms daemon RPC
2018-01-01 16:49:44 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 2ms redis, 4ms daemon RPC
2018-01-01 16:50:41 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 5ms daemon RPC
2018-01-01 16:51:38 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 1ms redis, 4ms daemon RPC
2018-01-01 16:52:35 [Payments] [bitcoin nano] - Finished interval - time spent: 9ms total, 1ms redis, 4ms daemon RPC
2018-01-01 16:53:32 [Payments] [bitcoin nano] - Finished interval - time spent: 9ms total, 4ms redis, 6ms daemon RPC
2018-01-01 16:54:29 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 3ms redis, 5ms daemon RPC
2018-01-01 16:55:26 [Payments] [bitcoin nano] - Finished interval - time spent: 9ms total, 3ms redis, 5ms daemon RPC
2018-01-01 16:56:23 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 1ms redis, 4ms daemon RPC
2018-01-01 16:57:20 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 3ms redis, 4ms daemon RPC
2018-01-01 16:58:17 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 3ms redis, 4ms daemon RPC
2018-01-01 16:59:14 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 5ms daemon RPC
2018-01-01 17:00:11 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 3ms redis, 4ms daemon RPC
2018-01-01 17:01:08 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 2ms redis, 5ms daemon RPC
2018-01-01 17:02:05 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 5ms daemon RPC
2018-01-01 17:03:02 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 3ms redis, 4ms daemon RPC
2018-01-01 17:03:59 [Payments] [bitcoin nano] - Finished interval - time spent: 10ms total, 2ms redis, 5ms daemon RPC
2018-01-01 17:04:56 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 1ms redis, 4ms daemon RPC
2018-01-01 17:05:53 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 2ms redis, 4ms daemon RPC
2018-01-01 17:06:50 [Payments] [bitcoin nano] - Finished interval - time spent: 9ms total, 2ms redis, 5ms daemon RPC
2018-01-01 17:07:47 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 3ms redis, 5ms daemon RPC
2018-01-01 17:08:44 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 2ms redis, 3ms daemon RPC
2018-01-01 17:09:41 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 5ms daemon RPC
2018-01-01 17:10:38 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 2ms redis, 3ms daemon RPC
2018-01-01 17:11:35 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 1ms redis, 4ms daemon RPC
2018-01-01 17:12:32 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 2ms redis, 4ms daemon RPC
2018-01-01 17:13:29 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 1ms redis, 4ms daemon RPC
2018-01-01 17:14:26 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 1ms redis, 4ms daemon RPC
2018-01-01 17:15:23 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 1ms redis, 3ms daemon RPC
2018-01-01 17:16:20 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 1ms redis, 3ms daemon RPC
2018-01-01 17:17:17 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 2ms redis, 4ms daemon RPC
2018-01-01 17:18:14 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 1ms redis, 3ms daemon RPC
2018-01-01 17:19:11 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 1ms redis, 4ms daemon RPC
2018-01-01 17:20:08 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 2ms redis, 3ms daemon RPC
2018-01-01 17:21:05 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 1ms redis, 3ms daemon RPC
2018-01-01 17:22:02 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 1ms redis, 3ms daemon RPC
2018-01-01 17:22:59 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 1ms redis, 3ms daemon RPC
2018-01-01 17:23:56 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 2ms redis, 2ms daemon RPC
2018-01-01 17:24:53 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 2ms redis, 2ms daemon RPC
2018-01-01 17:25:50 [Payments] [bitcoin nano] - Finished interval - time spent: 10ms total, 3ms redis, 7ms daemon RPC
2018-01-01 17:26:47 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 5ms daemon RPC
2018-01-01 17:27:44 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 3ms redis, 4ms daemon RPC
2018-01-01 17:28:41 [Payments] [bitcoin nano] - Finished interval - time spent: 10ms total, 3ms redis, 5ms daemon RPC
2018-01-01 17:29:38 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 3ms redis, 5ms daemon RPC
2018-01-01 17:30:35 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 5ms daemon RPC
2018-01-01 17:31:32 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 5ms daemon RPC
2018-01-01 17:32:29 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 1ms redis, 4ms daemon RPC
2018-01-01 17:33:26 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 4ms daemon RPC
2018-01-01 17:34:23 [Payments] [bitcoin nano] - Finished interval - time spent: 10ms total, 5ms redis, 8ms daemon RPC
2018-01-01 17:35:20 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 3ms redis, 5ms daemon RPC
2018-01-01 17:36:17 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 4ms daemon RPC
2018-01-01 17:37:14 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 3ms redis, 4ms daemon RPC
2018-01-01 17:38:11 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 5ms daemon RPC
2018-01-01 17:39:08 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 3ms redis, 5ms daemon RPC
2018-01-01 17:40:05 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 3ms redis, 5ms daemon RPC
2018-01-01 17:41:02 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 1ms redis, 4ms daemon RPC
2018-01-01 17:41:59 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 3ms redis, 4ms daemon RPC
2018-01-01 17:42:56 [Payments] [bitcoin nano] - Finished interval - time spent: 10ms total, 2ms redis, 4ms daemon RPC
2018-01-01 17:43:53 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 1ms redis, 5ms daemon RPC
2018-01-01 17:44:50 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 2ms redis, 4ms daemon RPC
2018-01-01 17:45:47 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 2ms redis, 5ms daemon RPC
2018-01-01 17:46:44 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 2ms redis, 5ms daemon RPC
2018-01-01 17:47:41 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 5ms daemon RPC
2018-01-01 17:48:38 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 5ms daemon RPC
2018-01-01 17:49:35 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 5ms daemon RPC
2018-01-01 17:50:32 [Payments] [bitcoin nano] - Finished interval - time spent: 9ms total, 2ms redis, 7ms daemon RPC
2018-01-01 17:51:29 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 1ms redis, 4ms daemon RPC
2018-01-01 17:52:26 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 4ms redis, 4ms daemon RPC
2018-01-01 17:53:23 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 2ms redis, 4ms daemon RPC
2018-01-01 17:54:20 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 2ms redis, 6ms daemon RPC
2018-01-01 17:55:17 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 5ms daemon RPC
2018-01-01 17:56:14 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 5ms daemon RPC
2018-01-01 17:57:11 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 2ms redis, 4ms daemon RPC
2018-01-01 17:58:08 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 3ms redis, 4ms daemon RPC
2018-01-01 17:59:05 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 5ms daemon RPC
2018-01-01 18:00:02 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 5ms daemon RPC
2018-01-01 18:00:59 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 4ms daemon RPC
2018-01-01 18:01:56 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 1ms redis, 3ms daemon RPC
2018-01-01 18:02:53 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 2ms redis, 4ms daemon RPC
2018-01-01 18:03:50 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 1ms redis, 3ms daemon RPC
2018-01-01 18:04:47 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 3ms redis, 4ms daemon RPC
2018-01-01 18:05:44 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 1ms redis, 3ms daemon RPC
2018-01-01 18:06:41 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 3ms redis, 4ms daemon RPC
2018-01-01 18:07:38 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 1ms redis, 3ms daemon RPC
2018-01-01 18:08:35 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 2ms redis, 4ms daemon RPC
2018-01-01 18:09:32 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 5ms daemon RPC
2018-01-01 18:10:29 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 1ms redis, 3ms daemon RPC
2018-01-01 18:11:26 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 3ms daemon RPC
2018-01-01 18:12:23 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 4ms daemon RPC
2018-01-01 18:13:20 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 1ms redis, 3ms daemon RPC
2018-01-01 18:14:17 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 1ms redis, 3ms daemon RPC
2018-01-01 18:15:14 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 1ms redis, 4ms daemon RPC
2018-01-01 18:16:11 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 1ms redis, 3ms daemon RPC
2018-01-01 18:17:08 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 1ms redis, 4ms daemon RPC
2018-01-01 18:18:05 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 2ms redis, 3ms daemon RPC
2018-01-01 18:19:02 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 1ms redis, 2ms daemon RPC
2018-01-01 18:19:59 [Payments] [bitcoin nano] - Finished interval - time spent: 4ms total, 1ms redis, 2ms daemon RPC
2018-01-01 18:20:56 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 3ms redis, 5ms daemon RPC
2018-01-01 18:21:53 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 4ms daemon RPC
2018-01-01 18:22:50 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 3ms redis, 5ms daemon RPC
2018-01-01 18:23:47 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 5ms daemon RPC
2018-01-01 18:24:44 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 3ms redis, 4ms daemon RPC
2018-01-01 18:25:41 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 5ms daemon RPC
2018-01-01 18:26:38 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 3ms redis, 5ms daemon RPC
2018-01-01 18:27:35 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 5ms daemon RPC
2018-01-01 18:28:32 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 3ms redis, 5ms daemon RPC
2018-01-01 18:29:29 [Payments] [bitcoin nano] - Finished interval - time spent: 9ms total, 2ms redis, 6ms daemon RPC
2018-01-01 18:30:26 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 3ms redis, 5ms daemon RPC
2018-01-01 18:31:23 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 4ms daemon RPC
2018-01-01 18:32:20 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 4ms daemon RPC
2018-01-01 18:33:17 [Payments] [bitcoin nano] - Finished interval - time spent: 9ms total, 3ms redis, 6ms daemon RPC
2018-01-01 18:34:14 [Payments] [bitcoin nano] - Finished interval - time spent: 9ms total, 5ms redis, 5ms daemon RPC
2018-01-01 18:35:11 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 5ms daemon RPC
2018-01-01 18:36:08 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 3ms redis, 5ms daemon RPC
2018-01-01 18:37:05 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 3ms redis, 5ms daemon RPC
2018-01-01 18:38:02 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 1ms redis, 4ms daemon RPC
2018-01-01 18:38:59 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 2ms redis, 4ms daemon RPC
2018-01-01 18:39:56 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 2ms redis, 4ms daemon RPC
2018-01-01 18:40:53 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 3ms redis, 4ms daemon RPC
2018-01-01 18:41:50 [Payments] [bitcoin nano] - Finished interval - time spent: 10ms total, 2ms redis, 8ms daemon RPC
2018-01-01 18:42:47 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 1ms redis, 5ms daemon RPC
2018-01-01 18:43:44 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 3ms redis, 5ms daemon RPC
2018-01-01 18:44:41 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 4ms redis, 5ms daemon RPC
2018-01-01 18:45:38 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 2ms redis, 5ms daemon RPC
2018-01-01 18:46:35 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 2ms redis, 4ms daemon RPC
2018-01-01 18:47:32 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 5ms daemon RPC
2018-01-01 18:48:29 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 1ms redis, 4ms daemon RPC
2018-01-01 18:49:26 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 1ms redis, 4ms daemon RPC
2018-01-01 18:50:23 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 1ms redis, 5ms daemon RPC
2018-01-01 18:51:20 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 2ms redis, 3ms daemon RPC
2018-01-01 18:52:17 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 2ms redis, 3ms daemon RPC
2018-01-01 18:53:14 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 2ms redis, 3ms daemon RPC
2018-01-01 18:54:11 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 1ms redis, 3ms daemon RPC
2018-01-01 18:55:08 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 1ms redis, 3ms daemon RPC
2018-01-01 18:56:05 [Payments] [bitcoin nano] - Finished interval - time spent: 11ms total, 1ms redis, 9ms daemon RPC
2018-01-01 18:57:02 [Payments] [bitcoin nano] - Finished interval - time spent: 9ms total, 3ms redis, 5ms daemon RPC
2018-01-01 18:57:59 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 1ms redis, 4ms daemon RPC
2018-01-01 18:58:56 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 1ms redis, 4ms daemon RPC
2018-01-01 18:59:53 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 2ms redis, 3ms daemon RPC
2018-01-01 19:00:50 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 1ms redis, 3ms daemon RPC
2018-01-01 19:01:47 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 2ms redis, 3ms daemon RPC
2018-01-01 19:02:44 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 1ms redis, 3ms daemon RPC
2018-01-01 19:03:41 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 1ms redis, 4ms daemon RPC
2018-01-01 19:04:38 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 2ms redis, 3ms daemon RPC
2018-01-01 19:05:35 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 1ms redis, 4ms daemon RPC
2018-01-01 19:06:32 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 2ms redis, 3ms daemon RPC
2018-01-01 19:07:29 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 2ms redis, 3ms daemon RPC
2018-01-01 19:08:26 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 2ms redis, 3ms daemon RPC
2018-01-01 19:09:23 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 2ms redis, 4ms daemon RPC
2018-01-01 19:10:20 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 3ms daemon RPC
2018-01-01 19:11:17 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 1ms redis, 3ms daemon RPC
2018-01-01 19:12:14 [Payments] [bitcoin nano] - Finished interval - time spent: 4ms total, 1ms redis, 2ms daemon RPC
2018-01-01 19:13:11 [Payments] [bitcoin nano] - Finished interval - time spent: 4ms total, 2ms redis, 2ms daemon RPC
2018-01-01 19:14:08 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 1ms redis, 3ms daemon RPC
2018-01-01 19:15:05 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 1ms redis, 3ms daemon RPC
2018-01-01 19:16:02 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 4ms daemon RPC
2018-01-01 19:16:59 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 2ms redis, 5ms daemon RPC
2018-01-01 19:17:56 [Payments] [bitcoin nano] - Finished interval - time spent: 13ms total, 3ms redis, 8ms daemon RPC
2018-01-01 19:18:53 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 3ms redis, 6ms daemon RPC
2018-01-01 19:19:50 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 1ms redis, 4ms daemon RPC
2018-01-01 19:20:47 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 1ms redis, 4ms daemon RPC
2018-01-01 19:21:44 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 3ms redis, 4ms daemon RPC
2018-01-01 19:22:41 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 2ms redis, 4ms daemon RPC
2018-01-01 19:23:38 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 1ms redis, 4ms daemon RPC
2018-01-01 19:24:35 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 1ms redis, 2ms daemon RPC
2018-01-01 19:25:32 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 1ms redis, 6ms daemon RPC
2018-01-01 19:26:29 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 2ms redis, 6ms daemon RPC
2018-01-01 19:27:26 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 2ms redis, 3ms daemon RPC
2018-01-01 19:28:23 [Payments] [bitcoin nano] - Finished interval - time spent: 6ms total, 2ms redis, 3ms daemon RPC
2018-01-01 19:29:20 [Payments] [bitcoin nano] - Finished interval - time spent: 5ms total, 2ms redis, 3ms daemon RPC
2018-01-01 19:30:17 [Payments] [bitcoin nano] - Finished interval - time spent: 9ms total, 2ms redis, 6ms daemon RPC
2018-01-01 19:31:14 [Payments] [bitcoin nano] - Finished interval - time spent: 9ms total, 3ms redis, 7ms daemon RPC
2018-01-01 19:32:11 [Payments] [bitcoin nano] - Finished interval - time spent: 8ms total, 2ms redis, 4ms daemon RPC
2018-01-01 19:33:08 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 1ms redis, 4ms daemon RPC
2018-01-01 19:34:05 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 5ms daemon RPC
2018-01-01 19:35:02 [Payments] [bitcoin nano] - Finished interval - time spent: 7ms total, 2ms redis, 4ms daemon RPC
